precision,names,state,posterior,accuracy,rmsq
zuidCentrum.png,"['seen_1_0', 'know_valuable_1_0', 'know_vulnerable_1_0', 'motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_camera_sees_object_1_0', 'E_object_gone_0']","(1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1)",0.9990383488738381,1,0.0009616511261618665
zuidCentrum.png,"['seen_1_0', 'know_valuable_1_0', 'know_vulnerable_1_0', 'motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_camera_sees_object_1_0', 'E_object_gone_0']","(1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1)",0.9990383488738381,1,0.0009616511261618665
zuidCentrum.png,"['seen_1_0', 'know_valuable_1_0', 'know_vulnerable_1_0', 'motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_camera_sees_object_1_0', 'E_object_gone_0']","(1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1)",0.00013738536226673274,1,0.00013738536226673274
zuidCentrum.png,"['seen_1_0', 'know_valuable_1_0', 'know_vulnerable_1_0', 'motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_camera_sees_object_1_0', 'E_object_gone_0']","(1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1)",0.00013738536226673274,1,0.00013738536226673274
zuidCentrum.png,"['seen_1_0', 'know_valuable_1_0', 'know_vulnerable_1_0', 'motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_camera_sees_object_1_0', 'E_object_gone_0']","(1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0)",0.00013738536226673274,1,0.00013738536226673274
zuidCentrum.png,"['seen_1_0', 'know_valuable_1_0', 'know_vulnerable_1_0', 'motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_camera_sees_object_1_0', 'E_object_gone_0']","(1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0)",0.0001373853622667328,1,0.0001373853622667328
zuidCentrum.png,"['seen_1_0', 'know_valuable_1_0', 'know_vulnerable_1_0', 'motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_camera_sees_object_1_0', 'E_object_gone_0']","(1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1)",0.0001373853622667328,1,0.0001373853622667328
zuidCentrum.png,"['seen_1_0', 'know_valuable_1_0', 'know_vulnerable_1_0', 'motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_camera_sees_object_1_0', 'E_object_gone_0']","(1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0)",0.00013738536226673274,1,0.00013738536226673274
zuidCentrum.png,"['seen_1_0', 'know_valuable_1_0', 'know_vulnerable_1_0', 'motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_camera_sees_object_1_0', 'E_object_gone_0']","(0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1)",0.00013738536226673274,1,0.00013738536226673274
zuidCentrum.png,"['seen_1_0', 'know_valuable_1_0', 'know_vulnerable_1_0', 'motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_camera_sees_object_1_0', 'E_object_gone_0']","(0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0)",0.00013738536226673274,1,0.00013738536226673274
zuidCentrum.png,"['seen_1_0', 'know_valuable_1_0', 'know_vulnerable_1_0', 'motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_camera_sees_object_1_0', 'E_object_gone_0']","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0.00013738536226673274,1,0.00013738536226673274
